instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded,temp_hum_interaction,casual_registered_ratio,high_temp,user_experience_score,avg_rentals
151.0,0.0,1.0,5.0,2.0,0.2,0.1818,0.37,0.2836,9.0,64.0,73.0,39281,3,5,86,8,0,0,1,0.074,0.13846153846153847,0,8,189.6654621750787
152.0,0.0,1.0,5.0,2.0,0.2,0.197,0.4,0.2537,7.0,43.0,50.0,27109,4,1,59,7,1,0,0,0.08000000000000002,0.1590909090909091,0,5,189.6654621750787
153.0,0.0,1.0,5.0,2.0,0.2,0.2121,0.37,0.1642,9.0,63.0,72.0,96983,1,3,63,8,1,0,0,0.074,0.140625,0,4,189.6654621750787
154.0,0.0,1.0,5.0,2.0,0.2,0.2121,0.37,0.1642,5.0,82.0,87.0,56351,2,7,65,3,2,0,1,0.074,0.060240963855421686,0,9,189.6654621750787
155.0,,1.0,5.0,2.0,0.2,0.2576,0.37,0.0,9.0,178.0,187.0,68461,3,2,77,1,1,1,0,0.074,0.05027932960893855,0,5,189.21590643274854
156.0,0.0,1.0,5.0,1.0,0.2,0.2273,0.4,0.0896,7.0,116.0,123.0,21379,4,1,48,9,1,0,1,0.08000000000000002,0.05982905982905983,0,5,189.6654621750787
157.0,0.0,1.0,5.0,1.0,0.16,0.197,0.55,0.0896,3.0,92.0,95.0,96146,5,8,3,3,2,0,1,0.08800000000000001,0.03225806451612903,0,13,189.6654621750787
158.0,0.0,1.0,5.0,1.0,0.18,0.2121,0.47,0.1045,1.0,50.0,51.0,49925,5,2,56,3,2,1,1,0.0846,0.0196078431372549,0,7,189.21590643274854
159.0,0.0,1.0,5.0,,0.18,0.197,,0.1343,0.0,39.0,39.0,85906,1,8,56,5,1,0,0,,0.0,0,9,189.6654621750787
160.0,0.0,1.0,5.0,2.0,0.18,0.197,0.43,0.1642,2.0,34.0,36.0,99905,2,6,66,8,2,0,0,0.0774,0.05714285714285714,0,8,189.6654621750787
161.0,0.0,1.0,5.0,2.0,0.18,0.197,0.51,0.1642,1.0,14.0,15.0,41786,5,9,16,6,1,1,1,0.09179999999999999,0.06666666666666667,0,14,189.21590643274854
162.0,0.0,1.0,6.0,2.0,0.18,0.197,0.51,0.1642,1.0,24.0,25.0,40314,2,1,70,1,2,0,0,0.09179999999999999,0.04,0,3,189.6654621750787
163.0,0.0,1.0,6.0,2.0,0.18,0.2121,0.55,0.0896,1.0,15.0,16.0,84601,4,2,12,6,1,1,0,0.099,0.0625,0,6,189.21590643274854
164.0,0.0,1.0,6.0,2.0,0.18,0.2424,0.55,0.0,3.0,13.0,16.0,27250,2,2,19,3,2,1,1,0.099,0.21428571428571427,0,4,189.21590643274854
165.0,0.0,1.0,6.0,3.0,0.18,0.197,0.55,0.1642,0.0,7.0,7.0,90710,2,9,41,3,0,1,1,0.099,0.0,0,11,189.21590643274854
166.0,0.0,1.0,6.0,3.0,0.18,0.197,0.55,0.1642,0.0,1.0,1.0,92216,2,5,47,1,0,0,1,0.099,0.0,0,7,189.6654621750787
167.0,0.0,1.0,6.0,2.0,0.16,0.1667,0.74,0.1642,0.0,5.0,5.0,35878,5,4,71,7,1,0,1,0.1184,0.0,0,9,189.6654621750787
168.0,0.0,1.0,6.0,2.0,0.16,0.1667,0.74,0.1642,0.0,2.0,,87594,4,9,44,4,0,1,0,0.1184,0.0,0,13,189.21590643274854
169.0,0.0,1.0,6.0,2.0,0.16,0.1818,0.74,0.1045,1.0,8.0,9.0,62396,5,10,48,10,0,1,0,0.1184,0.1111111111111111,0,15,189.21590643274854
170.0,0.0,1.0,6.0,3.0,0.16,0.1818,0.93,0.1045,0.0,15.0,15.0,95678,3,4,15,5,1,1,1,0.14880000000000002,0.0,0,7,189.21590643274854
171.0,0.0,1.0,6.0,3.0,0.16,0.1818,0.93,0.1045,0.0,20.0,20.0,70373,2,7,62,9,1,1,1,0.14880000000000002,0.0,0,9,189.21590643274854
172.0,0.0,1.0,6.0,2.0,0.18,0.197,0.8,0.1642,5.0,56.0,61.0,98585,1,4,95,6,0,1,0,0.144,0.08771929824561403,0,5,189.21590643274854
173.0,0.0,1.0,6.0,2.0,0.2,0.1818,0.69,0.3881,2.0,60.0,62.0,79702,3,5,37,4,0,0,0,0.13799999999999998,0.03278688524590164,0,8,189.6654621750787
174.0,0.0,1.0,6.0,2.0,0.2,0.1818,0.59,0.3582,8.0,90.0,98.0,36009,3,10,34,1,2,1,0,0.118,0.08791208791208792,0,13,189.21590643274854
175.0,0.0,1.0,6.0,1.0,0.2,0.1818,0.44,0.3284,7.0,95.0,102.0,42856,5,6,1,1,1,0,0,0.08800000000000001,0.07291666666666667,0,11,189.6654621750787
176.0,0.0,1.0,6.0,1.0,0.2,0.1667,0.32,0.4925,12.0,83.0,95.0,55688,1,6,31,1,0,1,0,0.064,0.14285714285714285,0,7,189.21590643274854
177.0,0.0,1.0,6.0,1.0,0.2,0.1667,0.32,0.4478,5.0,69.0,74.0,48576,3,7,53,5,1,0,1,0.064,0.07142857142857142,0,10,189.6654621750787
178.0,0.0,1.0,6.0,1.0,0.18,0.1364,0.29,0.4478,8.0,68.0,76.0,84014,1,5,36,1,2,1,1,0.052199999999999996,0.11594202898550725,0,6,189.21590643274854
179.0,0.0,1.0,6.0,1.0,0.16,0.1212,0.37,0.5522,5.0,64.0,69.0,70231,4,7,76,6,1,0,0,0.0592,0.07692307692307693,0,11,189.6654621750787
180.0,0.0,1.0,6.0,1.0,0.14,0.1212,0.39,0.2985,3.0,52.0,55.0,23477,4,2,31,4,0,0,0,0.05460000000000001,0.05660377358490566,0,6,189.6654621750787
181.0,0.0,1.0,6.0,1.0,0.14,0.1212,0.36,0.2537,4.0,26.0,30.0,43897,4,10,2,6,1,0,1,0.0504,0.14814814814814814,0,14,189.6654621750787
182.0,0.0,1.0,6.0,1.0,0.12,0.1212,0.36,0.2537,0.0,28.0,28.0,23388,5,6,83,2,1,0,0,0.043199999999999995,0.0,0,11,189.6654621750787
183.0,0.0,1.0,6.0,1.0,0.12,0.1061,0.39,0.3582,2.0,35.0,37.0,95665,3,6,31,10,1,1,1,0.0468,0.05555555555555555,0,9,189.21590643274854
184.0,0.0,1.0,6.0,,0.12,0.1061,0.36,0.3881,1.0,33.0,34.0,50435,5,10,67,8,1,1,0,0.043199999999999995,0.029411764705882353,0,15,189.21590643274854
185.0,0.0,1.0,6.0,1.0,0.1,0.0606,0.39,0.4478,0.0,22.0,22.0,63882,4,1,22,5,0,0,1,0.03900000000000001,0.0,0,5,189.6654621750787
186.0,0.0,1.0,0.0,1.0,0.1,0.0758,0.42,0.3881,1.0,24.0,25.0,56984,2,1,36,2,0,0,0,0.042,0.04,0,3,189.6654621750787
187.0,0.0,1.0,0.0,1.0,0.1,0.0606,0.42,0.4627,0.0,12.0,12.0,29465,5,6,62,9,0,0,1,0.042,0.0,0,11,189.6654621750787
188.0,0.0,1.0,0.0,1.0,0.1,0.0606,0.46,0.4627,0.0,11.0,11.0,97824,2,7,86,4,1,1,0,0.046000000000000006,0.0,0,9,189.21590643274854
189.0,0.0,1.0,0.0,,0.1,0.0758,0.46,0.4179,0.0,4.0,4.0,49471,5,10,83,5,0,1,1,0.046000000000000006,0.0,0,15,189.21590643274854
190.0,0.0,1.0,0.0,1.0,0.08,0.0909,0.53,0.194,0.0,1.0,1.0,84202,4,7,25,8,0,1,1,0.0424,0.0,0,11,189.21590643274854
191.0,,1.0,0.0,1.0,0.08,0.0909,0.53,0.194,0.0,1.0,1.0,43992,5,7,38,9,2,1,1,0.0424,0.0,0,12,189.21590643274854
192.0,0.0,1.0,0.0,1.0,0.1,0.0909,0.49,0.2836,0.0,1.0,1.0,43895,3,8,54,9,2,1,1,0.049,0.0,0,11,189.21590643274854
193.0,0.0,1.0,0.0,1.0,0.08,,0.53,0.194,1.0,5.0,6.0,90916,3,3,74,8,2,0,0,0.0424,0.16666666666666666,0,6,189.6654621750787
194.0,0.0,1.0,0.0,1.0,0.1,0.0909,0.49,0.2836,0.0,10.0,10.0,59621,5,9,4,1,2,0,0,0.049,0.0,0,14,189.6654621750787
195.0,0.0,1.0,0.0,1.0,0.12,0.0758,0.46,0.5224,0.0,19.0,19.0,35375,3,9,64,3,2,0,1,0.0552,0.0,0,12,189.6654621750787
196.0,0.0,1.0,0.0,1.0,0.14,0.1061,0.43,0.3881,0.0,49.0,49.0,43988,2,1,26,5,0,1,1,0.060200000000000004,0.0,0,3,189.21590643274854
197.0,0.0,1.0,0.0,1.0,0.16,0.1212,0.4,0.5224,2.0,47.0,49.0,73553,1,1,58,6,0,1,0,0.064,0.041666666666666664,0,2,189.21590643274854
198.0,0.0,1.0,0.0,1.0,0.18,0.1364,0.37,0.4478,4.0,79.0,83.0,64975,3,7,89,9,0,0,1,0.06659999999999999,0.05,0,10,189.6654621750787
199.0,0.0,1.0,0.0,1.0,0.2,0.1667,0.34,0.4478,6.0,69.0,75.0,76450,2,7,67,4,0,1,1,0.068,0.08571428571428572,0,9,189.21590643274854
200.0,0.0,1.0,0.0,1.0,0.22,0.1818,0.32,0.4627,8.0,64.0,72.0,38776,1,7,10,10,1,1,1,0.0704,0.12307692307692308,0,8,189.21590643274854
201.0,0.0,1.0,0.0,1.0,0.22,0.197,0.35,0.3582,5.0,77.0,82.0,35408,1,6,32,2,1,0,0,0.077,0.0641025641025641,0,7,189.6654621750787
,0.0,1.0,0.0,1.0,0.2,0.1667,0.34,0.4478,13.0,79.0,92.0,89727,3,1,10,5,0,0,1,0.068,0.1625,0,4,189.6654621750787
203.0,0.0,1.0,0.0,1.0,0.18,0.1515,0.37,0.3881,3.0,59.0,62.0,31751,4,1,44,4,0,1,1,0.06659999999999999,0.05,0,5,189.21590643274854
204.0,0.0,1.0,0.0,1.0,0.16,0.1364,0.4,0.3284,4.0,44.0,48.0,37808,3,8,97,7,0,1,0,0.064,0.08888888888888889,0,11,189.21590643274854
205.0,0.0,1.0,0.0,1.0,0.16,0.1364,0.43,0.3284,1.0,40.0,41.0,60160,5,2,89,4,2,1,0,0.0688,0.024390243902439025,0,7,189.21590643274854
206.0,0.0,1.0,0.0,1.0,0.14,0.1212,0.46,0.2537,0.0,38.0,38.0,40871,1,9,61,7,2,1,1,0.06440000000000001,0.0,0,10,189.21590643274854
207.0,0.0,1.0,0.0,1.0,0.14,0.1061,0.46,0.4179,1.0,19.0,20.0,54790,2,10,16,1,2,1,0,0.06440000000000001,0.05,0,12,189.21590643274854
208.0,0.0,1.0,0.0,1.0,0.14,0.1212,0.46,0.2985,5.0,10.0,15.0,36377,1,2,90,8,2,0,0,0.06440000000000001,0.45454545454545453,0,3,189.6654621750787
209.0,0.0,1.0,0.0,1.0,0.12,0.1364,0.5,0.194,0.0,6.0,6.0,36761,2,4,46,2,2,1,0,0.06,0.0,0,6,189.21590643274854
210.0,0.0,1.0,1.0,1.0,,0.1212,0.5,0.2836,2.0,3.0,5.0,38149,1,6,4,3,1,1,1,,0.5,0,7,189.21590643274854
211.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,1.0,0.0,1.0,63823,5,8,95,1,1,1,1,0.06,1.0,0,13,189.21590643274854
212.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,3.0,3.0,54852,3,1,80,9,2,1,0,0.06,0.0,0,4,189.21590643274854
213.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,1.0,1.0,72866,1,2,20,7,1,1,0,0.06,0.0,0,3,189.21590643274854
214.0,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.1343,1.0,2.0,3.0,47273,1,3,28,10,0,0,1,0.054000000000000006,0.3333333333333333,0,4,189.6654621750787
215.0,0.0,1.0,1.0,1.0,0.1,0.1061,0.54,0.2537,0.0,3.0,3.0,87936,1,5,93,8,0,1,0,0.054000000000000006,0.0,0,6,189.21590643274854
216.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,0.0,31.0,31.0,67456,1,8,14,6,2,0,1,0.06,0.0,0,9,189.6654621750787
217.0,0.0,1.0,1.0,1.0,0.12,0.1212,,0.2239,2.0,75.0,77.0,80562,3,1,24,10,2,1,1,,0.02631578947368421,0,4,189.21590643274854
218.0,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.2836,4.0,184.0,188.0,31502,1,1,28,8,1,0,0,0.06,0.021621621621621623,0,2,189.6654621750787
219.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2537,2.0,92.0,94.0,78243,4,2,65,2,1,1,1,0.07,0.021505376344086023,0,6,189.21590643274854
220.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2985,0.0,31.0,31.0,88932,1,5,57,10,2,0,1,0.07,0.0,0,6,189.6654621750787
221.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.2836,2.0,28.0,30.0,84764,5,10,10,1,2,1,1,0.0752,0.06896551724137931,0,15,189.21590643274854
222.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,5.0,47.0,52.0,92715,2,3,50,2,0,1,0,0.08000000000000002,0.10416666666666667,0,5,189.21590643274854
223.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,4.0,50.0,54.0,43391,4,3,62,6,2,0,1,0.08000000000000002,0.0784313725490196,0,7,189.6654621750787
224.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,0.0,47.0,47.0,37998,2,5,43,1,1,0,0,0.08000000000000002,0.0,0,7,189.6654621750787
225.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,2.0,43.0,45.0,69920,2,5,16,1,1,1,1,0.08000000000000002,0.045454545454545456,0,7,189.21590643274854
226.0,,1.0,1.0,1.0,0.2,0.2121,0.4,0.1343,4.0,70.0,74.0,67976,3,9,1,4,2,0,1,0.08000000000000002,0.056338028169014086,0,12,189.6654621750787
227.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.1045,4.0,174.0,178.0,82532,1,9,69,5,0,0,1,0.08000000000000002,0.022857142857142857,0,10,189.6654621750787
228.0,0.0,1.0,1.0,1.0,0.2,0.197,0.4,0.2239,1.0,154.0,155.0,64198,2,4,24,8,0,0,1,0.08000000000000002,0.0064516129032258064,0,6,189.6654621750787
229.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.47,0.1642,3.0,92.0,95.0,52027,1,6,22,4,0,0,0,0.0752,0.03225806451612903,0,7,189.6654621750787
,0.0,1.0,1.0,1.0,,0.1667,0.5,0.1642,1.0,73.0,74.0,52391,1,9,98,3,1,0,0,,0.013513513513513514,0,10,189.6654621750787
231.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.194,1.0,37.0,38.0,89189,2,4,20,9,0,0,0,0.0826,0.02631578947368421,0,6,189.6654621750787
232.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,2.0,22.0,24.0,84583,1,8,83,7,2,1,1,0.0826,0.08695652173913043,0,9,189.21590643274854
233.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,18.0,18.0,94247,5,1,61,10,2,0,0,0.0826,0.0,0,6,189.6654621750787
234.0,0.0,1.0,2.0,1.0,0.14,0.1667,0.59,0.1045,2.0,10.0,12.0,78883,5,2,69,3,0,1,1,0.0826,0.18181818181818182,0,7,189.21590643274854
235.0,0.0,1.0,2.0,1.0,0.14,0.1515,,0.1642,0.0,3.0,3.0,96143,5,7,58,1,2,1,1,,0.0,0,12,189.21590643274854
236.0,0.0,1.0,2.0,2.0,0.16,,0.55,0.194,0.0,3.0,3.0,70925,2,8,14,8,2,1,1,0.08800000000000001,0.0,0,10,189.21590643274854
237.0,0.0,1.0,2.0,2.0,0.16,0.1818,0.55,0.1343,0.0,6.0,6.0,43230,3,1,62,2,1,0,1,0.08800000000000001,0.0,0,4,189.6654621750787
238.0,,1.0,2.0,2.0,0.16,0.1818,0.55,0.1343,0.0,27.0,27.0,25834,4,8,43,2,1,1,1,0.08800000000000001,0.0,0,12,189.21590643274854
239.0,0.0,1.0,2.0,2.0,0.16,0.2273,0.55,0.0,2.0,97.0,99.0,78774,2,3,43,4,2,0,1,0.08800000000000001,0.02040816326530612,0,5,189.6654621750787
240.0,0.0,1.0,2.0,2.0,0.18,0.2121,0.51,0.0896,3.0,214.0,217.0,40600,2,7,80,1,2,1,0,0.09179999999999999,0.013953488372093023,0,9,189.21590643274854
241.0,0.0,1.0,2.0,2.0,0.18,0.197,0.51,0.1642,3.0,127.0,130.0,84292,2,6,5,5,2,1,0,0.09179999999999999,0.0234375,0,8,189.21590643274854
242.0,0.0,1.0,2.0,2.0,0.2,0.2121,0.51,0.1642,3.0,51.0,54.0,31821,1,2,35,7,2,1,0,0.10200000000000001,0.057692307692307696,0,3,189.21590643274854
243.0,0.0,1.0,2.0,2.0,,0.2121,0.47,0.1343,4.0,31.0,35.0,83703,5,10,75,9,0,0,0,,0.125,0,15,189.6654621750787
244.0,0.0,1.0,2.0,2.0,0.2,0.2273,0.51,0.1045,2.0,55.0,57.0,48689,2,10,70,10,1,1,0,0.10200000000000001,0.03571428571428571,0,12,189.21590643274854
245.0,0.0,1.0,2.0,2.0,0.2,0.2273,0.59,0.0896,6.0,46.0,52.0,39237,2,7,7,7,2,1,0,0.118,0.1276595744680851,0,9,189.21590643274854
246.0,0.0,1.0,,2.0,0.2,0.2273,0.59,0.0896,3.0,60.0,63.0,79788,3,9,5,1,1,0,1,0.118,0.04918032786885246,0,12,189.6654621750787
247.0,0.0,1.0,2.0,2.0,0.16,0.197,0.8,0.0896,,,47.0,31444,1,8,25,3,2,0,0,0.128,,0,9,189.6654621750787
248.0,0.0,1.0,2.0,2.0,0.16,0.1515,0.86,,4.0,72.0,76.0,83720,4,4,82,8,1,1,0,0.1376,0.0547945205479452,0,8,189.21590643274854
249.0,0.0,,2.0,2.0,0.16,0.1515,0.86,0.2239,6.0,130.0,136.0,34355,4,8,97,10,1,1,0,0.1376,0.04580152671755725,0,12,189.21590643274854
250.0,0.0,1.0,2.0,3.0,0.16,0.1818,0.93,0.1045,1.0,94.0,95.0,61249,3,5,86,8,1,0,1,0.14880000000000002,0.010526315789473684,0,8,189.6654621750787
251.0,0.0,1.0,2.0,3.0,0.16,0.2273,0.93,0.0,0.0,51.0,51.0,46365,1,10,42,6,2,1,0,0.14880000000000002,0.0,0,11,189.21590643274854
252.0,0.0,1.0,2.0,3.0,0.16,0.1515,0.93,0.194,0.0,32.0,32.0,22610,4,1,11,1,0,1,1,0.14880000000000002,0.0,0,5,189.21590643274854
253.0,0.0,1.0,2.0,3.0,0.16,0.197,0.86,0.0896,,20.0,20.0,50763,2,10,58,5,2,1,0,0.1376,,0,12,189.21590643274854
254.0,0.0,1.0,2.0,3.0,0.16,0.1818,0.93,0.1045,1.0,28.0,29.0,22505,1,2,56,1,0,0,0,0.14880000000000002,0.034482758620689655,0,3,189.6654621750787
255.0,0.0,1.0,2.0,3.0,0.16,0.197,0.93,0.0896,1.0,18.0,19.0,40969,3,4,72,5,0,0,0,0.14880000000000002,0.05263157894736842,0,7,189.6654621750787
256.0,0.0,1.0,3.0,,0.16,0.197,0.86,0.0896,0.0,7.0,7.0,73159,2,1,26,6,0,1,0,0.1376,0.0,0,3,189.21590643274854
257.0,0.0,1.0,3.0,2.0,0.16,0.1818,0.86,0.1045,0.0,6.0,6.0,99649,4,5,1,8,1,0,1,0.1376,0.0,0,9,189.6654621750787
258.0,0.0,1.0,3.0,1.0,0.14,0.1515,0.86,0.1343,0.0,1.0,1.0,80691,1,10,36,8,1,0,0,0.12040000000000001,0.0,0,11,189.6654621750787
259.0,0.0,1.0,3.0,1.0,0.14,0.1515,0.86,0.1642,0.0,5.0,5.0,54222,2,5,54,10,1,0,1,0.12040000000000001,0.0,0,7,189.6654621750787
260.0,0.0,1.0,3.0,1.0,0.12,0.1515,0.93,0.1343,0.0,16.0,16.0,64532,1,6,79,6,0,1,0,0.1116,0.0,0,7,189.21590643274854
261.0,0.0,1.0,3.0,1.0,0.14,0.1515,,0.1343,0.0,54.0,54.0,62033,4,2,100,7,1,1,0,,0.0,0,6,189.21590643274854
262.0,0.0,1.0,3.0,1.0,0.16,0.1667,0.59,0.1642,3.0,125.0,128.0,50125,1,5,55,5,1,1,0,0.0944,0.023809523809523808,0,6,189.21590643274854
263.0,0.0,1.0,3.0,1.0,0.16,0.1364,0.59,0.3284,3.0,78.0,81.0,23493,4,10,77,8,0,0,1,0.0944,0.0379746835443038,0,14,189.6654621750787
264.0,0.0,1.0,,1.0,0.18,0.1818,0.55,0.2239,0.0,39.0,39.0,63910,4,9,27,6,0,1,0,0.099,0.0,0,13,189.21590643274854
265.0,0.0,1.0,3.0,1.0,0.2,0.1818,0.51,0.3881,3.0,,35.0,98639,5,8,72,8,2,0,0,0.10200000000000001,,0,13,189.6654621750787
266.0,0.0,1.0,3.0,1.0,0.2,0.1515,0.47,0.5821,3.0,52.0,55.0,66021,5,5,68,4,2,1,0,0.094,0.05660377358490566,0,10,189.21590643274854
267.0,0.0,1.0,3.0,1.0,0.22,0.197,0.44,0.3582,0.0,49.0,49.0,48000,2,10,61,8,1,1,1,0.0968,0.0,0,12,189.21590643274854
268.0,0.0,1.0,3.0,1.0,0.2,0.1818,0.47,0.3284,0.0,44.0,44.0,55759,5,7,60,8,1,1,0,0.094,0.0,0,12,189.21590643274854
269.0,0.0,1.0,3.0,1.0,0.2,0.1667,0.47,0.4179,1.0,48.0,49.0,90140,2,2,34,4,1,1,0,0.094,0.02040816326530612,0,4,189.21590643274854
270.0,0.0,1.0,3.0,1.0,0.22,0.197,0.44,0.3284,5.0,63.0,68.0,95922,2,2,57,8,1,0,0,0.0968,0.078125,0,4,189.6654621750787
271.0,0.0,1.0,3.0,1.0,0.2,0.1818,0.47,0.3582,0.0,139.0,139.0,55665,1,4,18,8,2,1,0,0.094,0.0,0,5,189.21590643274854
272.0,0.0,1.0,3.0,1.0,0.2,0.1515,0.47,0.5224,2.0,135.0,137.0,25718,4,6,4,3,2,0,1,0.094,0.014705882352941176,0,10,189.6654621750787
273.0,0.0,1.0,3.0,1.0,0.18,0.1515,0.47,0.4179,1.0,82.0,83.0,23583,1,2,11,1,1,1,0,0.0846,0.012048192771084338,0,3,189.21590643274854
274.0,0.0,1.0,3.0,1.0,0.16,0.1364,0.5,0.3284,2.0,54.0,56.0,94618,4,3,12,7,2,1,1,0.08,0.03636363636363636,0,7,189.21590643274854
275.0,0.0,1.0,3.0,1.0,0.16,0.1364,0.55,0.3284,0.0,57.0,57.0,44134,5,1,4,1,0,1,0,0.08800000000000001,0.0,0,6,189.21590643274854
276.0,0.0,1.0,3.0,1.0,0.16,0.1212,0.55,0.4478,1.0,32.0,33.0,77508,4,4,47,4,1,0,0,0.08800000000000001,0.030303030303030304,0,8,189.6654621750787
277.0,0.0,1.0,3.0,1.0,0.14,0.1061,0.59,0.4179,1.0,19.0,20.0,98474,4,2,46,5,1,1,0,0.0826,0.05,0,6,189.21590643274854
278.0,0.0,1.0,4.0,1.0,,0.1212,0.59,0.2836,1.0,6.0,7.0,45660,2,5,25,5,2,0,0,,0.14285714285714285,0,7,189.6654621750787
279.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.2836,0.0,2.0,2.0,65870,3,1,72,10,0,1,0,0.07,0.0,0,4,189.21590643274854
280.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.3582,0.0,2.0,2.0,30186,5,4,67,4,0,1,0,0.07,0.0,0,9,189.21590643274854
281.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.3284,0.0,3.0,3.0,59189,4,7,92,9,0,1,0,0.07,0.0,0,11,189.21590643274854
282.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.2537,0.0,4.0,4.0,70849,5,8,16,8,1,0,1,0.07,0.0,0,13,189.6654621750787
283.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.2985,0.0,3.0,3.0,21988,4,6,93,7,1,0,1,0.07,0.0,0,10,189.6654621750787
284.0,0.0,1.0,4.0,1.0,0.12,0.1515,0.54,0.1343,0.0,28.0,28.0,31145,1,7,97,5,0,0,1,0.0648,0.0,0,8,189.6654621750787
285.0,0.0,1.0,4.0,1.0,0.12,0.1515,0.54,0.1343,,72.0,72.0,45543,5,6,46,3,2,1,0,0.0648,,0,11,189.21590643274854
286.0,0.0,1.0,4.0,1.0,0.14,0.1364,0.5,0.194,5.0,197.0,202.0,88907,3,1,1,8,1,1,0,0.07,0.025252525252525252,0,4,189.21590643274854
287.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.3284,2.0,137.0,139.0,93687,1,8,12,3,1,0,0,0.07,0.014492753623188406,0,9,189.6654621750787
288.0,,1.0,4.0,2.0,0.16,0.1364,0.5,0.3582,2.0,36.0,38.0,46937,1,7,95,10,1,0,1,0.08,0.05405405405405406,0,8,189.6654621750787
289.0,0.0,1.0,4.0,2.0,0.2,0.1667,0.44,0.4478,4.0,33.0,37.0,40754,1,6,53,7,2,1,1,0.08800000000000001,0.11764705882352941,0,7,189.21590643274854
290.0,0.0,1.0,,1.0,0.2,0.1667,0.44,0.4179,3.0,49.0,52.0,64805,3,2,9,10,2,0,1,0.08800000000000001,0.06,0,5,189.6654621750787
291.0,0.0,1.0,4.0,1.0,0.22,0.197,0.41,0.4478,2.0,81.0,83.0,68747,2,3,90,6,2,1,1,0.09019999999999999,0.024390243902439025,0,5,189.21590643274854
292.0,0.0,1.0,4.0,1.0,0.22,0.197,0.41,0.3881,3.0,39.0,42.0,29528,4,2,81,10,1,1,1,0.09019999999999999,0.075,0,6,189.21590643274854
293.0,0.0,1.0,4.0,1.0,0.24,0.2121,0.38,0.2985,5.0,55.0,60.0,26410,4,10,4,3,0,1,0,0.0912,0.08928571428571429,0,14,189.21590643274854
294.0,0.0,1.0,4.0,1.0,0.24,0.2121,0.38,0.3582,2.0,,78.0,78281,2,7,32,2,1,1,0,0.0912,,0,9,189.21590643274854
295.0,0.0,1.0,4.0,1.0,0.2,0.1818,0.4,0.2836,4.0,158.0,162.0,70944,5,4,4,3,2,0,0,0.08000000000000002,0.025157232704402517,0,9,189.6654621750787
296.0,,1.0,4.0,1.0,0.2,0.1818,0.4,0.3284,3.0,141.0,144.0,21273,2,4,1,10,1,0,0,0.08000000000000002,0.02112676056338028,0,6,189.6654621750787
297.0,0.0,1.0,4.0,1.0,0.16,0.1515,0.47,0.2537,1.0,98.0,99.0,64331,4,4,99,2,1,0,1,0.0752,0.010101010101010102,0,8,189.6654621750787
298.0,0.0,1.0,4.0,1.0,0.16,0.1515,0.47,0.2239,0.0,64.0,64.0,87566,1,7,48,6,0,1,0,0.0752,0.0,0,8,189.21590643274854
299.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.46,0.2985,0.0,40.0,40.0,95651,2,6,94,7,0,1,0,0.06440000000000001,0.0,0,8,189.21590643274854
300.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.46,0.3284,0.0,30.0,30.0,25644,5,1,41,2,0,0,1,0.06440000000000001,0.0,0,6,189.6654621750787
301.0,0.0,1.0,4.0,1.0,0.12,0.1364,0.5,0.194,1.0,14.0,15.0,25629,1,7,78,5,2,0,0,0.06,0.06666666666666667,0,8,189.6654621750787
302.0,0.0,1.0,5.0,1.0,0.12,0.1364,0.5,0.194,0.0,14.0,14.0,84524,1,7,33,7,2,0,1,0.06,0.0,0,8,189.6654621750787
303.0,0.0,1.0,5.0,1.0,0.1,0.1212,0.54,0.1642,0.0,5.0,5.0,72603,5,8,52,9,2,1,1,0.054000000000000006,0.0,0,13,189.21590643274854
