instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
209.0,0.0,1.0,0.0,1.0,0.12,0.1364,0.5,0.194,0.0,6.0,6.0,77224,2,1,49,2,1,0,0
210.0,0.0,1.0,1.0,1.0,,0.1212,0.5,0.2836,2.0,3.0,5.0,62300,3,2,52,7,2,0,0
211.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,1.0,0.0,1.0,43363,1,2,64,1,2,0,0
212.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,3.0,3.0,66365,2,9,64,5,0,1,1
213.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,1.0,1.0,28637,5,8,79,6,2,0,1
214.0,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.1343,1.0,2.0,3.0,99688,2,5,70,3,0,1,1
215.0,0.0,1.0,1.0,1.0,0.1,0.1061,0.54,0.2537,0.0,3.0,3.0,50694,1,10,27,10,0,0,1
216.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,0.0,31.0,31.0,64640,3,4,56,8,2,1,1
217.0,0.0,1.0,1.0,1.0,0.12,0.1212,,0.2239,2.0,75.0,77.0,80149,5,4,79,6,2,0,1
218.0,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.2836,4.0,184.0,188.0,98516,4,9,23,7,0,1,0
219.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2537,2.0,92.0,94.0,90480,3,1,25,10,0,1,1
220.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2985,0.0,31.0,31.0,45549,3,5,78,3,0,1,0
221.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.2836,2.0,28.0,30.0,23353,2,4,6,7,2,0,0
222.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,5.0,47.0,52.0,84318,5,4,20,4,2,0,0
223.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,4.0,50.0,54.0,72364,4,5,36,6,0,1,1
224.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,0.0,47.0,47.0,30939,4,7,4,3,0,0,0
225.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,2.0,43.0,45.0,94991,1,8,50,8,1,1,1
226.0,,1.0,1.0,1.0,0.2,0.2121,0.4,0.1343,4.0,70.0,74.0,45953,4,9,73,8,0,1,1
227.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.1045,4.0,174.0,178.0,47204,1,1,43,8,2,1,1
228.0,0.0,1.0,1.0,1.0,0.2,0.197,0.4,0.2239,1.0,154.0,155.0,57070,2,3,53,2,2,0,0
229.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.47,0.1642,3.0,92.0,95.0,37002,4,1,76,8,1,0,0
,0.0,1.0,1.0,1.0,,0.1667,0.5,0.1642,1.0,73.0,74.0,26988,3,5,37,5,0,1,1
231.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.194,1.0,37.0,38.0,26298,5,6,57,5,0,0,1
232.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,2.0,22.0,24.0,36283,2,5,25,7,2,1,1
233.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,18.0,18.0,70523,1,6,35,4,0,1,0
234.0,0.0,1.0,2.0,1.0,0.14,0.1667,0.59,0.1045,2.0,10.0,12.0,65981,5,10,31,9,0,0,0
235.0,0.0,1.0,2.0,1.0,0.14,0.1515,,0.1642,0.0,3.0,3.0,65078,5,8,9,2,0,1,0
236.0,0.0,1.0,2.0,2.0,0.16,,0.55,0.194,0.0,3.0,3.0,60992,3,8,4,5,2,0,1
237.0,0.0,1.0,2.0,2.0,0.16,0.1818,0.55,0.1343,0.0,6.0,6.0,37238,4,7,26,7,0,0,0
238.0,,1.0,2.0,2.0,0.16,0.1818,0.55,0.1343,0.0,27.0,27.0,98664,2,5,93,4,2,1,0
239.0,0.0,1.0,2.0,2.0,0.16,0.2273,0.55,0.0,2.0,97.0,99.0,50181,4,8,70,10,0,1,0
240.0,0.0,1.0,2.0,2.0,0.18,0.2121,0.51,0.0896,3.0,214.0,217.0,31876,1,7,50,1,1,0,1
241.0,0.0,1.0,2.0,2.0,0.18,0.197,0.51,0.1642,3.0,127.0,130.0,49554,4,9,71,10,0,1,0
242.0,0.0,1.0,2.0,2.0,0.2,0.2121,0.51,0.1642,3.0,51.0,54.0,54252,1,1,29,2,0,1,1
243.0,0.0,1.0,2.0,2.0,,0.2121,0.47,0.1343,4.0,31.0,35.0,28344,4,3,45,3,0,1,0
244.0,0.0,1.0,2.0,2.0,0.2,0.2273,0.51,0.1045,2.0,55.0,57.0,78761,1,6,36,10,0,1,0
245.0,0.0,1.0,2.0,2.0,0.2,0.2273,0.59,0.0896,6.0,46.0,52.0,54228,3,5,7,4,0,1,1
246.0,0.0,1.0,,2.0,0.2,0.2273,0.59,0.0896,3.0,60.0,63.0,71620,3,9,8,2,0,0,0
247.0,0.0,1.0,2.0,2.0,0.16,0.197,0.8,0.0896,,,47.0,85094,5,4,44,5,2,1,1
248.0,0.0,1.0,2.0,2.0,0.16,0.1515,0.86,,4.0,72.0,76.0,89270,2,7,55,8,0,0,1
249.0,0.0,,2.0,2.0,0.16,0.1515,0.86,0.2239,6.0,130.0,136.0,87721,5,5,3,8,2,1,1
250.0,0.0,1.0,2.0,3.0,0.16,0.1818,0.93,0.1045,1.0,94.0,95.0,28110,5,6,17,2,2,1,1
251.0,0.0,1.0,2.0,3.0,0.16,0.2273,0.93,0.0,0.0,51.0,51.0,69541,5,3,34,4,1,0,0
252.0,0.0,1.0,2.0,3.0,0.16,0.1515,0.93,0.194,0.0,32.0,32.0,94684,1,2,24,1,1,1,0
253.0,0.0,1.0,2.0,3.0,0.16,0.197,0.86,0.0896,,20.0,20.0,93029,4,10,68,3,0,1,1
254.0,0.0,1.0,2.0,3.0,0.16,0.1818,0.93,0.1045,1.0,28.0,29.0,63951,4,1,63,9,2,1,0
255.0,0.0,1.0,2.0,3.0,0.16,0.197,0.93,0.0896,1.0,18.0,19.0,97515,2,1,37,10,2,1,1
256.0,0.0,1.0,3.0,,0.16,0.197,0.86,0.0896,0.0,7.0,7.0,97200,2,1,5,3,1,1,1
257.0,0.0,1.0,3.0,2.0,0.16,0.1818,0.86,0.1045,0.0,6.0,6.0,86290,1,7,87,6,1,1,0
258.0,0.0,1.0,3.0,1.0,0.14,0.1515,0.86,0.1343,0.0,1.0,1.0,39489,3,3,31,4,0,1,1
259.0,0.0,1.0,3.0,1.0,0.14,0.1515,0.86,0.1642,0.0,5.0,5.0,27062,5,2,16,2,2,1,0
260.0,0.0,1.0,3.0,1.0,0.12,0.1515,0.93,0.1343,0.0,16.0,16.0,37366,3,7,17,4,1,1,1
261.0,0.0,1.0,3.0,1.0,0.14,0.1515,,0.1343,0.0,54.0,54.0,67164,1,2,69,8,0,1,1
262.0,0.0,1.0,3.0,1.0,0.16,0.1667,0.59,0.1642,3.0,125.0,128.0,84000,3,6,60,2,0,0,1
263.0,0.0,1.0,3.0,1.0,0.16,0.1364,0.59,0.3284,3.0,78.0,81.0,64740,1,2,29,5,1,1,0
264.0,0.0,1.0,,1.0,0.18,0.1818,0.55,0.2239,0.0,39.0,39.0,57590,2,3,50,3,1,1,0
265.0,0.0,1.0,3.0,1.0,0.2,0.1818,0.51,0.3881,3.0,,35.0,68186,5,8,15,10,2,0,1
266.0,0.0,1.0,3.0,1.0,0.2,0.1515,0.47,0.5821,3.0,52.0,55.0,65974,3,8,85,1,0,0,0
267.0,0.0,1.0,3.0,1.0,0.22,0.197,0.44,0.3582,0.0,49.0,49.0,95163,3,8,33,2,2,0,0
268.0,0.0,1.0,3.0,1.0,0.2,0.1818,0.47,0.3284,0.0,44.0,44.0,73438,4,6,72,6,0,0,1
269.0,0.0,1.0,3.0,1.0,0.2,0.1667,0.47,0.4179,1.0,48.0,49.0,85289,4,10,44,2,2,1,0
270.0,0.0,1.0,3.0,1.0,0.22,0.197,0.44,0.3284,5.0,63.0,68.0,88706,3,7,69,2,1,1,1
271.0,0.0,1.0,3.0,1.0,0.2,0.1818,0.47,0.3582,0.0,139.0,139.0,25750,2,8,8,10,2,0,1
272.0,0.0,1.0,3.0,1.0,0.2,0.1515,0.47,0.5224,2.0,135.0,137.0,77110,5,2,80,7,0,1,1
273.0,0.0,1.0,3.0,1.0,0.18,0.1515,0.47,0.4179,1.0,82.0,83.0,95746,4,7,79,2,1,1,0
274.0,0.0,1.0,3.0,1.0,0.16,0.1364,0.5,0.3284,2.0,54.0,56.0,47911,2,7,80,10,1,1,0
275.0,0.0,1.0,3.0,1.0,0.16,0.1364,0.55,0.3284,0.0,57.0,57.0,44250,2,10,23,7,1,1,0
276.0,0.0,1.0,3.0,1.0,0.16,0.1212,0.55,0.4478,1.0,32.0,33.0,28977,1,5,87,5,2,0,1
277.0,0.0,1.0,3.0,1.0,0.14,0.1061,0.59,0.4179,1.0,19.0,20.0,37965,4,3,55,2,2,0,0
278.0,0.0,1.0,4.0,1.0,,0.1212,0.59,0.2836,1.0,6.0,7.0,84248,2,8,56,5,1,1,1
279.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.2836,0.0,2.0,2.0,99592,3,2,4,3,0,0,1
280.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.3582,0.0,2.0,2.0,87007,3,7,51,9,0,0,0
281.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.3284,0.0,3.0,3.0,49570,5,5,1,7,0,1,1
282.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.2537,0.0,4.0,4.0,79936,4,3,86,2,2,0,0
283.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.2985,0.0,3.0,3.0,88843,5,5,13,4,1,0,1
284.0,0.0,1.0,4.0,1.0,0.12,0.1515,0.54,0.1343,0.0,28.0,28.0,40828,3,4,14,6,1,1,1
285.0,0.0,1.0,4.0,1.0,0.12,0.1515,0.54,0.1343,,72.0,72.0,37250,5,2,3,5,1,0,1
286.0,0.0,1.0,4.0,1.0,0.14,0.1364,0.5,0.194,5.0,197.0,202.0,69529,3,7,64,9,1,1,0
287.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.5,0.3284,2.0,137.0,139.0,95736,5,5,66,9,1,1,1
288.0,,1.0,4.0,2.0,0.16,0.1364,0.5,0.3582,2.0,36.0,38.0,38320,3,10,44,1,1,1,1
289.0,0.0,1.0,4.0,2.0,0.2,0.1667,0.44,0.4478,4.0,33.0,37.0,26299,5,10,99,2,1,1,0
290.0,0.0,1.0,,1.0,0.2,0.1667,0.44,0.4179,3.0,49.0,52.0,37555,4,3,79,3,2,0,1
291.0,0.0,1.0,4.0,1.0,0.22,0.197,0.41,0.4478,2.0,81.0,83.0,27008,2,2,84,1,2,1,0
292.0,0.0,1.0,4.0,1.0,0.22,0.197,0.41,0.3881,3.0,39.0,42.0,53020,5,5,35,6,2,0,1
293.0,0.0,1.0,4.0,1.0,0.24,0.2121,0.38,0.2985,5.0,55.0,60.0,60009,4,4,57,10,2,0,1
294.0,0.0,1.0,4.0,1.0,0.24,0.2121,0.38,0.3582,2.0,,78.0,65154,5,1,93,2,0,1,0
295.0,0.0,1.0,4.0,1.0,0.2,0.1818,0.4,0.2836,4.0,158.0,162.0,46254,3,6,81,8,2,1,0
296.0,,1.0,4.0,1.0,0.2,0.1818,0.4,0.3284,3.0,141.0,144.0,31830,5,9,45,1,1,0,0
297.0,0.0,1.0,4.0,1.0,0.16,0.1515,0.47,0.2537,1.0,98.0,99.0,39074,4,10,32,9,0,0,0
298.0,0.0,1.0,4.0,1.0,0.16,0.1515,0.47,0.2239,0.0,64.0,64.0,33924,5,4,17,9,1,1,1
299.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.46,0.2985,0.0,40.0,40.0,33625,5,4,98,3,1,1,0
300.0,0.0,1.0,4.0,1.0,0.14,0.1212,0.46,0.3284,0.0,30.0,30.0,53617,2,1,19,10,2,0,0
301.0,0.0,1.0,4.0,1.0,0.12,0.1364,0.5,0.194,1.0,14.0,15.0,30594,4,8,67,10,1,0,0
302.0,0.0,1.0,5.0,1.0,0.12,0.1364,0.5,0.194,0.0,14.0,14.0,70446,3,5,9,8,0,0,1
303.0,0.0,1.0,5.0,1.0,0.1,0.1212,0.54,0.1642,0.0,5.0,5.0,33234,5,5,69,1,2,1,0
304.0,0.0,1.0,5.0,1.0,0.1,0.1212,0.54,0.1343,0.0,1.0,1.0,87459,4,5,62,6,0,1,1
305.0,0.0,1.0,5.0,1.0,0.1,0.1364,0.54,0.1045,0.0,1.0,1.0,91405,4,2,46,6,1,1,1
306.0,0.0,1.0,5.0,1.0,0.1,0.1364,0.54,0.0896,0.0,8.0,8.0,95675,2,9,5,7,0,1,0
307.0,0.0,1.0,5.0,1.0,0.1,0.1818,0.54,0.0,0.0,,17.0,29957,5,9,70,10,2,1,1
308.0,0.0,1.0,5.0,1.0,0.1,0.1212,0.74,0.1642,0.0,70.0,70.0,37988,5,3,64,1,1,0,1
309.0,0.0,1.0,5.0,1.0,0.12,0.1667,0.68,0.0,2.0,156.0,158.0,65885,3,3,42,1,1,1,1
310.0,0.0,1.0,5.0,1.0,0.14,0.1515,0.69,0.1343,0.0,117.0,117.0,64051,2,5,93,2,2,0,1
311.0,0.0,1.0,5.0,1.0,0.18,0.1818,0.55,0.194,4.0,40.0,44.0,42943,1,3,54,2,2,1,1
312.0,0.0,1.0,5.0,1.0,0.18,0.1667,0.51,0.2836,6.0,47.0,53.0,71095,2,9,9,9,1,0,0
313.0,0.0,1.0,5.0,1.0,0.2,0.197,0.44,0.2537,2.0,59.0,61.0,63848,4,10,88,4,2,1,1
314.0,0.0,1.0,5.0,1.0,0.22,0.197,0.37,0.3881,4.0,73.0,77.0,84756,4,1,92,3,0,1,0
315.0,0.0,1.0,5.0,1.0,0.22,0.2121,0.41,0.2836,5.0,59.0,64.0,53564,1,7,62,6,1,1,1
316.0,0.0,1.0,5.0,1.0,0.24,0.2424,0.38,0.1642,9.0,59.0,68.0,54978,2,10,2,3,2,0,0
317.0,0.0,1.0,5.0,1.0,0.22,0.2424,0.41,0.1045,3.0,87.0,90.0,28926,2,7,92,1,1,1,0
318.0,0.0,1.0,5.0,1.0,,0.2273,0.41,0.1642,4.0,155.0,159.0,58081,2,8,67,2,1,0,1
319.0,0.0,1.0,5.0,1.0,0.2,0.2576,0.47,0.0,5.0,134.0,139.0,65142,2,2,60,10,1,0,0
,0.0,1.0,5.0,1.0,0.16,0.197,0.59,0.0896,3.0,,92.0,88399,3,5,36,2,1,0,1
321.0,0.0,1.0,5.0,1.0,0.18,0.2424,0.59,0.0,0.0,68.0,68.0,41255,2,6,39,3,2,1,1
322.0,0.0,1.0,5.0,1.0,0.16,0.2273,0.69,0.0,4.0,48.0,52.0,73521,2,9,9,7,1,0,1
323.0,0.0,1.0,5.0,2.0,0.16,0.2273,0.69,0.0,2.0,34.0,36.0,36791,5,2,12,1,1,1,0
324.0,0.0,1.0,5.0,2.0,0.18,0.2424,0.55,0.0,1.0,26.0,,64677,5,4,27,9,0,1,1
325.0,0.0,1.0,6.0,1.0,0.18,0.2424,0.55,0.0,,25.0,28.0,81593,5,10,76,6,0,1,0
326.0,0.0,1.0,6.0,2.0,0.16,0.197,0.59,0.0896,2.0,18.0,20.0,49176,3,3,15,10,0,1,1
327.0,0.0,1.0,6.0,2.0,0.16,0.197,0.59,0.0896,0.0,12.0,12.0,79063,4,8,54,5,0,0,1
328.0,0.0,1.0,6.0,2.0,0.16,0.2273,0.59,0.0,1.0,7.0,8.0,46288,5,8,83,5,2,1,0
329.0,0.0,1.0,6.0,2.0,0.16,0.2273,0.59,0.0,0.0,5.0,5.0,65674,4,8,75,1,1,1,0
330.0,0.0,1.0,6.0,1.0,0.16,0.2273,0.59,0.0,0.0,1.0,1.0,72686,4,7,22,7,2,1,0
331.0,0.0,1.0,6.0,1.0,0.14,0.1667,0.63,0.1045,1.0,2.0,3.0,40943,4,1,14,5,1,0,1
332.0,0.0,1.0,6.0,1.0,0.14,0.2121,0.63,0.0,1.0,9.0,10.0,28837,1,8,1,6,1,1,0
333.0,0.0,1.0,6.0,1.0,0.14,0.1515,0.63,0.1343,1.0,22.0,23.0,55937,5,1,90,8,2,1,1
334.0,0.0,1.0,6.0,1.0,0.16,0.1818,0.64,0.1343,2.0,31.0,33.0,62455,2,1,61,8,1,1,1
335.0,0.0,1.0,6.0,1.0,0.18,0.197,0.59,0.1642,2.0,57.0,59.0,23655,3,6,49,2,1,1,0
336.0,0.0,1.0,6.0,,0.2,,0.55,0.2239,18.0,54.0,72.0,70502,1,4,3,6,2,1,1
337.0,0.0,1.0,6.0,1.0,0.24,0.2273,0.48,0.2239,15.0,74.0,89.0,33584,4,5,88,5,2,0,0
338.0,0.0,1.0,6.0,1.0,0.28,0.2576,0.38,0.2985,21.0,80.0,101.0,50833,3,8,53,10,1,1,1
339.0,0.0,1.0,6.0,1.0,0.3,0.2879,0.39,0.2836,26.0,92.0,118.0,55262,5,8,48,5,2,0,1
340.0,0.0,1.0,6.0,2.0,0.32,0.3182,0.36,0.194,21.0,108.0,,99081,4,5,42,6,0,0,0
341.0,0.0,1.0,6.0,2.0,0.34,0.3333,0.34,0.194,33.0,95.0,128.0,67491,4,4,16,6,0,0,0
342.0,0.0,1.0,6.0,2.0,0.32,0.303,0.36,0.2836,29.0,54.0,83.0,75526,2,3,25,10,2,1,0
343.0,0.0,1.0,6.0,2.0,0.3,0.2879,0.45,0.2537,15.0,69.0,84.0,78285,5,8,72,5,0,0,0
344.0,,1.0,6.0,2.0,0.32,0.303,0.39,0.2537,14.0,60.0,74.0,80819,1,6,42,1,2,1,0
345.0,0.0,1.0,6.0,2.0,0.32,0.303,0.39,0.2537,6.0,35.0,41.0,60616,4,4,7,7,1,0,0
346.0,0.0,1.0,6.0,2.0,0.32,0.303,0.39,0.2239,6.0,51.0,57.0,24616,2,7,27,9,0,1,1
347.0,0.0,1.0,6.0,2.0,0.3,0.3182,,0.1045,0.0,26.0,26.0,94479,4,4,95,3,0,0,1
348.0,0.0,1.0,6.0,1.0,0.3,0.2879,0.45,0.2836,5.0,39.0,44.0,69056,5,7,42,2,1,0,0
349.0,0.0,1.0,0.0,1.0,0.26,0.303,0.56,0.0,6.0,33.0,39.0,69156,1,1,92,10,1,0,0
350.0,0.0,1.0,0.0,1.0,0.26,0.2727,0.56,0.1343,4.0,19.0,23.0,49836,5,5,71,7,1,0,1
351.0,0.0,1.0,0.0,1.0,0.26,0.2879,0.56,0.0896,3.0,13.0,16.0,37083,4,9,66,7,0,1,0
352.0,0.0,1.0,0.0,1.0,0.22,0.2727,0.69,0.0,9.0,6.0,15.0,88348,4,1,18,6,2,0,1
353.0,0.0,1.0,0.0,1.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0,83304,3,3,54,9,1,0,0
354.0,0.0,1.0,0.0,2.0,0.26,0.2576,0.56,0.1642,1.0,1.0,2.0,21661,3,2,44,6,0,1,1
355.0,0.0,1.0,0.0,2.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0,72384,4,5,48,1,0,1,0
356.0,0.0,1.0,0.0,2.0,0.24,0.2121,0.56,0.2985,0.0,3.0,3.0,34085,5,9,74,2,1,1,1
357.0,0.0,1.0,0.0,1.0,0.22,0.2121,0.55,0.2836,0.0,18.0,18.0,30680,2,8,51,2,1,1,1
358.0,0.0,1.0,0.0,1.0,0.22,0.2121,0.51,0.2537,3.0,29.0,32.0,94412,1,4,2,6,2,1,0
359.0,0.0,1.0,0.0,1.0,0.22,0.2121,0.51,0.2836,8.0,71.0,79.0,99436,1,6,36,6,1,0,0
360.0,0.0,1.0,0.0,1.0,0.24,0.2273,0.44,0.2537,23.0,70.0,93.0,47596,4,8,33,10,1,1,0
361.0,0.0,1.0,0.0,1.0,0.24,0.2121,0.41,0.2836,29.0,75.0,104.0,82365,4,7,52,5,0,1,1
362.0,0.0,1.0,0.0,1.0,0.26,0.2273,0.35,0.2985,23.0,,118.0,89141,1,7,5,6,2,0,1
363.0,0.0,1.0,0.0,1.0,0.28,0.2727,0.36,0.2537,22.0,69.0,91.0,95449,2,6,79,6,2,0,1
364.0,0.0,1.0,0.0,,,0.2424,0.38,0.2537,35.0,78.0,113.0,71853,5,8,99,9,2,0,1
,0.0,1.0,0.0,1.0,0.24,0.2273,0.38,0.2239,22.0,77.0,99.0,53316,1,8,72,3,1,0,1
366.0,0.0,1.0,0.0,1.0,0.22,0.2121,0.37,0.2537,23.0,82.0,105.0,41079,3,5,79,9,0,1,0
367.0,0.0,1.0,0.0,1.0,0.2,0.2121,0.4,0.1642,11.0,56.0,67.0,60770,4,6,17,1,1,0,1
368.0,0.0,1.0,0.0,1.0,0.18,0.197,0.47,0.1343,14.0,47.0,61.0,42370,2,4,95,8,0,1,1
369.0,0.0,1.0,0.0,1.0,0.18,0.197,0.47,0.1642,7.0,50.0,57.0,97781,5,8,48,6,2,1,1
370.0,0.0,1.0,0.0,1.0,0.18,0.197,0.51,0.1642,6.0,22.0,28.0,24163,5,7,18,2,1,0,1
371.0,0.0,1.0,0.0,2.0,0.2,0.2121,0.49,0.1343,2.0,19.0,21.0,67612,4,5,57,7,1,0,0
372.0,0.0,1.0,0.0,2.0,0.2,0.2273,0.4,0.1045,0.0,18.0,18.0,56794,4,1,10,2,2,1,0
373.0,0.0,1.0,1.0,2.0,0.2,0.197,0.47,0.2239,1.0,16.0,17.0,76637,4,3,74,6,2,1,0
374.0,0.0,1.0,1.0,2.0,0.2,0.197,0.44,0.194,1.0,15.0,16.0,58990,2,8,16,1,1,1,1
375.0,0.0,1.0,1.0,2.0,0.18,0.1667,0.43,0.2537,0.0,8.0,8.0,34671,3,9,98,7,0,1,1
376.0,0.0,1.0,1.0,2.0,0.18,0.1818,0.43,0.194,0.0,2.0,2.0,60033,5,4,32,10,2,1,0
377.0,0.0,1.0,1.0,2.0,0.18,0.197,0.43,0.1343,1.0,2.0,3.0,35200,3,9,23,8,2,0,0
378.0,0.0,1.0,1.0,2.0,0.18,0.197,0.43,0.1642,0.0,1.0,1.0,72891,2,4,75,6,2,1,1
379.0,0.0,1.0,1.0,2.0,0.18,0.1818,0.43,0.194,0.0,5.0,5.0,80961,1,4,46,4,1,1,0
380.0,0.0,1.0,1.0,2.0,0.16,0.1818,,0.1343,4.0,9.0,13.0,62516,1,4,58,6,2,1,0
381.0,0.0,1.0,1.0,2.0,0.16,0.1515,0.47,0.2239,3.0,30.0,33.0,69857,3,8,86,7,1,0,1
382.0,0.0,1.0,1.0,2.0,0.16,,0.47,0.2239,8.0,39.0,47.0,27024,2,6,26,5,1,0,0
383.0,0.0,1.0,1.0,2.0,0.16,0.1515,0.5,0.2537,7.0,50.0,57.0,98213,3,4,72,8,1,0,1
384.0,0.0,1.0,1.0,2.0,0.16,0.1515,0.55,0.194,9.0,55.0,64.0,74731,1,10,74,2,2,1,1
385.0,0.0,1.0,1.0,2.0,0.18,0.197,0.47,0.1343,10.0,70.0,80.0,60099,5,7,28,7,2,0,1
386.0,0.0,1.0,1.0,2.0,0.18,0.197,0.47,0.1343,13.0,80.0,93.0,21315,5,7,33,7,1,1,1
387.0,0.0,1.0,1.0,2.0,0.18,0.2121,0.43,0.1045,12.0,74.0,86.0,20898,2,3,69,10,1,1,1
388.0,0.0,1.0,1.0,2.0,0.2,0.2121,0.47,0.1642,21.0,72.0,93.0,90613,2,4,74,7,2,1,0
389.0,0.0,1.0,1.0,2.0,0.2,0.2121,0.47,0.1642,6.0,76.0,82.0,22635,1,10,67,10,1,0,1
390.0,0.0,1.0,1.0,1.0,0.2,0.197,0.51,0.194,4.0,67.0,71.0,98690,3,6,6,2,0,0,0
391.0,0.0,1.0,1.0,2.0,0.18,0.1667,0.55,0.2537,7.0,85.0,92.0,22767,2,6,99,1,1,0,0
392.0,0.0,1.0,1.0,3.0,0.18,0.1818,0.59,0.194,2.0,58.0,60.0,84824,1,6,8,7,0,1,1
393.0,0.0,1.0,1.0,3.0,0.16,0.1515,0.8,0.194,4.0,29.0,33.0,22933,5,10,82,6,2,1,0
394.0,0.0,1.0,1.0,3.0,0.16,0.1515,0.8,0.194,3.0,24.0,27.0,63077,4,9,66,5,1,1,1
395.0,0.0,1.0,1.0,3.0,0.14,0.1212,0.93,0.2537,0.0,13.0,13.0,36442,4,2,92,10,0,1,1
396.0,0.0,1.0,1.0,3.0,0.16,0.1364,0.86,0.2836,1.0,3.0,4.0,81199,5,5,83,10,1,1,0
397.0,0.0,1.0,2.0,2.0,0.2,0.1818,0.86,0.3284,0.0,3.0,3.0,26338,5,8,3,8,1,0,0
398.0,0.0,1.0,2.0,2.0,0.2,,0.86,0.2239,0.0,22.0,22.0,44393,5,9,89,8,1,1,0
399.0,0.0,,2.0,2.0,0.22,0.2273,0.8,0.1642,2.0,26.0,28.0,27982,2,5,35,3,1,0,1
400.0,0.0,1.0,2.0,2.0,0.22,0.2273,0.87,0.1642,3.0,32.0,35.0,56322,1,8,45,10,2,1,1
401.0,0.0,1.0,2.0,2.0,0.22,,0.87,0.194,0.0,61.0,61.0,69953,2,7,87,2,0,1,1
402.0,0.0,1.0,2.0,2.0,0.22,0.2273,0.82,0.194,1.0,124.0,125.0,48163,2,9,40,2,2,0,1
403.0,0.0,1.0,2.0,2.0,0.22,0.2273,0.8,0.1642,1.0,132.0,133.0,56392,2,8,19,6,1,0,0
404.0,0.0,1.0,2.0,2.0,0.22,0.2273,0.8,0.1343,,98.0,99.0,28758,4,1,31,7,1,0,0
405.0,0.0,1.0,2.0,2.0,,0.2727,0.87,0.0,0.0,83.0,83.0,32790,3,1,82,7,2,0,1
406.0,0.0,1.0,2.0,2.0,0.22,0.2424,0.93,0.1045,0.0,41.0,41.0,60965,3,5,79,3,0,0,1
407.0,0.0,1.0,2.0,2.0,0.22,0.2576,0.93,0.0896,0.0,33.0,33.0,48884,2,2,38,6,1,1,1
408.0,0.0,1.0,2.0,2.0,0.22,0.2727,0.93,,1.0,19.0,20.0,95287,2,3,75,3,2,0,1
409.0,0.0,1.0,3.0,2.0,0.22,0.2727,0.93,0.0,0.0,3.0,3.0,54794,3,7,36,9,1,1,0
410.0,,1.0,3.0,3.0,0.22,0.2273,0.93,0.1343,1.0,6.0,7.0,55754,3,8,80,8,2,0,0
411.0,0.0,1.0,3.0,3.0,0.22,0.2273,0.93,0.1343,0.0,3.0,3.0,29107,1,9,60,1,0,0,1
412.0,0.0,1.0,3.0,3.0,0.22,0.2273,0.93,0.1343,1.0,1.0,2.0,98706,3,1,51,8,2,0,1
413.0,0.0,1.0,3.0,2.0,0.22,0.2576,0.93,0.0896,0.0,7.0,7.0,33696,5,3,51,3,0,1,1
414.0,0.0,1.0,3.0,2.0,0.22,0.2576,0.93,0.0896,0.0,32.0,32.0,52876,4,7,94,10,1,0,0
415.0,0.0,1.0,3.0,2.0,0.24,0.2576,0.92,0.1045,1.0,89.0,90.0,32405,1,2,93,6,2,1,0
416.0,0.0,1.0,3.0,2.0,0.24,0.2576,0.93,,1.0,196.0,197.0,41806,2,6,4,5,0,0,1
417.0,0.0,1.0,3.0,2.0,0.24,0.2576,0.93,0.1045,2.0,107.0,109.0,47915,3,4,91,3,1,0,1
418.0,0.0,1.0,3.0,2.0,0.26,0.2727,0.93,0.1343,1.0,46.0,47.0,41722,3,2,52,3,0,1,0
